employee_id,department,region,tenure_years,remote_worker,salary_band
720,HR,France,12.9,0,Junior
721,Customer Success,India,1.9,1,Mid
722,Marketing,UK,12.3,1,Junior
723,Marketing,UK,2.1,0,Lead
724,Marketing,France,1.3,0,Senior
725,Engineering,Germany,3.2,0,Lead
726,Engineering,Germany,4.9,0,Junior
727,Finance,India,8.9,0,Senior
728,Sales,India,10.4,0,Mid
729,Marketing,India,7.5,0,Mid
730,Operations,Germany,9.6,1,Mid
731,Sales,India,14.3,0,Mid
732,Sales,Germany,12.6,1,Mid
733,HR,France,8.8,0,Mid
734,HR,Germany,13.0,1,Senior
735,Finance,Germany,12.5,0,Senior
736,Engineering,UK,1.1,0,Lead
737,Finance,France,0.6,0,Junior
738,Customer Success,India,8.8,1,Mid
739,Finance,UK,5.3,1,Senior
740,Finance,India,4.1,0,Mid
741,Marketing,France,11.3,1,Mid
742,Marketing,UK,10.0,0,Junior
743,Engineering,Canada,2.9,0,Lead
744,Engineering,Germany,10.8,0,Lead
745,HR,India,1.4,1,Mid
746,Marketing,India,6.4,1,Junior
747,Sales,Germany,13.7,0,Lead
748,HR,UK,9.3,1,Junior
749,HR,Germany,5.4,1,Lead
750,Customer Success,Canada,11.4,1,Lead
751,Marketing,UK,13.7,1,Mid
752,Sales,Germany,1.7,1,Lead
753,Customer Success,USA,6.0,0,Mid
754,HR,UK,2.1,0,Lead
755,Operations,India,3.2,1,Senior
756,HR,UK,4.9,0,Senior
757,Customer Success,India,4.1,1,Junior
758,Marketing,Germany,5.2,0,Senior
759,Engineering,Canada,9.9,0,Lead
760,Sales,USA,5.3,0,Mid
761,HR,UK,9.1,0,Mid
762,Marketing,UK,3.4,0,Junior
763,Customer Success,France,12.1,0,Lead
764,Operations,India,5.1,1,Senior
765,Customer Success,UK,1.6,0,Senior
766,Engineering,USA,3.1,1,Junior
767,Engineering,UK,4.9,1,Lead
768,Marketing,India,6.8,0,Lead
769,Customer Success,France,6.8,1,Mid
770,Operations,Canada,11.3,1,Mid
771,Customer Success,UK,12.3,1,Junior
772,Marketing,Germany,13.1,1,Junior
773,HR,Canada,8.5,0,Senior
774,Engineering,UK,2.4,1,Senior
775,HR,Germany,3.2,0,Lead
776,Engineering,France,3.1,0,Mid
777,Engineering,Canada,8.2,0,Mid
778,Marketing,UK,9.8,1,Junior
779,Marketing,UK,7.8,1,Junior
780,Finance,France,7.7,1,Senior
781,Sales,India,6.2,0,Lead
782,Customer Success,UK,8.9,0,Mid
783,Customer Success,Canada,3.1,1,Mid
784,Operations,France,8.0,0,Senior
785,Engineering,India,9.3,0,Lead
786,Customer Success,Canada,10.9,1,Junior
787,Marketing,France,10.9,0,Lead
788,Sales,UK,5.8,0,Lead
789,Engineering,Germany,13.7,1,Senior
790,Operations,UK,12.6,1,Senior
791,Engineering,UK,11.7,1,Mid
792,Operations,Canada,10.0,0,Mid
793,Sales,USA,14.8,1,Mid
794,Engineering,Canada,13.9,1,Senior
795,HR,UK,14.6,0,Junior
796,Sales,France,11.1,1,Junior
797,Sales,India,2.7,1,Mid
798,Sales,UK,5.9,0,Mid
799,Customer Success,France,4.7,0,Mid
800,HR,Germany,8.2,1,Junior
801,Sales,USA,8.4,0,Senior
802,Engineering,France,11.9,0,Senior
803,Customer Success,Germany,5.4,1,Mid
804,Operations,France,5.7,1,Senior
805,Sales,India,14.5,1,Mid
806,Finance,India,1.8,1,Senior
807,HR,India,10.8,1,Junior
808,HR,Canada,11.7,1,Senior
809,Sales,India,9.4,0,Junior
810,Engineering,USA,4.5,0,Junior
811,Finance,Germany,1.2,1,Senior
812,Finance,France,5.8,0,Junior
813,Marketing,France,1.0,1,Senior
814,Engineering,France,11.7,1,Junior
815,Operations,USA,6.5,1,Junior
816,Operations,France,12.2,1,Senior
817,Operations,Canada,1.0,0,Mid
818,Engineering,India,7.9,0,Mid
819,Sales,UK,14.2,0,Senior
820,Sales,Canada,8.9,0,Mid
821,Marketing,UK,14.5,0,Junior
822,Engineering,Germany,4.4,0,Mid
823,Sales,USA,1.5,0,Senior
824,Operations,Canada,3.6,0,Lead
825,Marketing,India,4.3,0,Junior
826,Customer Success,India,13.7,1,Lead
827,Finance,USA,8.4,0,Mid
828,Marketing,Canada,14.7,0,Senior
829,Finance,France,13.0,1,Junior
830,Marketing,France,7.5,1,Lead
831,Sales,Canada,13.1,1,Lead
832,Sales,India,7.5,1,Senior
833,HR,India,14.6,1,Mid
834,Finance,UK,12.5,0,Lead
835,Sales,France,1.2,1,Mid
836,Sales,India,11.2,0,Junior
837,Sales,India,1.1,0,Junior
838,Marketing,Canada,1.7,1,Lead
839,Marketing,Canada,13.8,0,Lead
840,Finance,France,12.8,1,Lead
841,Engineering,France,10.2,0,Mid
842,Engineering,Canada,8.3,0,Mid
843,Operations,France,5.8,1,Junior
844,Marketing,UK,6.1,1,Junior
845,Customer Success,UK,7.3,1,Mid
846,Operations,France,4.3,1,Senior
847,Customer Success,Canada,1.0,0,Junior
848,Operations,Canada,13.7,0,Junior
849,Customer Success,Canada,7.7,0,Junior
850,Marketing,Germany,5.4,1,Mid
851,Sales,Canada,11.7,1,Junior
852,Engineering,India,4.7,1,Mid
853,Finance,France,8.8,0,Junior
854,HR,USA,11.1,0,Lead
855,Engineering,USA,12.0,1,Senior
856,Customer Success,France,14.3,1,Senior
857,Marketing,UK,7.4,0,Mid
858,Engineering,France,6.1,0,Mid
859,HR,UK,7.8,0,Mid
860,HR,Canada,0.7,0,Junior
861,Sales,Germany,10.6,0,Senior
862,Operations,Germany,9.7,0,Senior
863,Engineering,USA,13.2,0,Lead
864,Sales,USA,4.0,0,Junior
865,Marketing,USA,1.2,1,Mid
866,Finance,Germany,7.2,0,Lead
867,Sales,Canada,1.5,0,Mid
868,Finance,USA,6.6,1,Lead
869,Marketing,USA,0.8,0,Junior
870,Finance,Germany,5.3,0,Junior
871,HR,Canada,5.9,0,Lead
872,Operations,Germany,12.3,1,Lead
873,Engineering,France,9.5,1,Senior
874,Operations,Canada,3.3,1,Junior
875,Marketing,India,1.5,1,Senior
876,Operations,Canada,5.6,0,Lead
877,Marketing,Canada,12.3,1,Senior
878,Marketing,Germany,3.9,0,Senior
879,HR,UK,7.6,0,Mid
880,Operations,India,7.7,1,Lead
881,Engineering,Germany,4.8,1,Mid
882,Finance,Canada,4.2,0,Lead
883,Customer Success,UK,9.0,1,Lead
884,HR,Germany,12.3,1,Mid
885,Operations,France,6.0,1,Junior
886,Finance,Canada,15.0,1,Lead
887,Finance,Germany,8.2,1,Junior
888,Engineering,USA,12.2,1,Lead
889,Engineering,Canada,10.3,0,Junior
890,Sales,Canada,10.2,1,Senior
891,Engineering,India,2.3,1,Junior
892,Engineering,Canada,5.2,0,Lead
893,Sales,India,4.2,0,Mid
894,Engineering,Canada,1.1,1,Junior
895,Operations,France,9.2,1,Lead
896,Marketing,Canada,14.2,1,Junior
897,Sales,UK,6.1,0,Junior
898,HR,France,13.9,0,Senior
899,Operations,India,12.7,0,Lead
900,Operations,UK,12.5,1,Senior
901,HR,France,2.3,0,Mid
902,Sales,India,2.0,0,Mid
903,Finance,Germany,7.7,1,Lead
904,Customer Success,India,6.0,1,Mid
905,Marketing,Canada,1.2,1,Senior
906,Finance,France,13.7,1,Senior
907,Operations,Germany,6.1,0,Lead
908,Operations,India,4.2,0,Lead
909,Customer Success,UK,11.5,0,Senior
910,Operations,UK,10.5,0,Senior
911,Marketing,UK,1.8,1,Mid
912,Marketing,France,2.4,1,Lead
913,Sales,USA,4.6,1,Mid
914,Finance,India,2.4,1,Lead
915,Operations,Canada,7.0,1,Senior
916,Engineering,Germany,1.6,0,Senior
917,HR,France,13.4,0,Senior
918,Sales,France,11.5,0,Lead
919,Marketing,Canada,5.3,0,Mid
920,Finance,France,9.1,1,Senior
921,HR,USA,11.0,1,Junior
922,Sales,India,2.6,0,Senior
923,Finance,France,5.9,0,Mid
924,Sales,USA,6.0,1,Lead
925,Marketing,Germany,7.5,0,Mid
926,Engineering,Germany,4.3,0,Junior
927,Marketing,UK,9.6,1,Mid
928,Operations,France,3.1,0,Junior
929,Marketing,Canada,5.6,0,Mid
930,Finance,USA,12.7,0,Senior
931,Finance,UK,11.7,0,Lead
932,Marketing,India,2.7,1,Mid
933,Operations,UK,3.3,1,Junior
934,Sales,India,1.1,1,Senior
935,Engineering,UK,8.8,1,Lead
936,Finance,France,7.5,0,Junior
937,Marketing,USA,2.0,0,Junior
938,HR,Canada,7.3,1,Lead
939,Engineering,USA,6.5,0,Mid
940,Sales,Germany,10.8,0,Senior
941,Engineering,France,2.1,0,Senior
942,Engineering,France,0.9,1,Junior
943,Marketing,India,8.4,0,Mid
944,Finance,Canada,14.0,0,Junior
945,Finance,Canada,13.7,1,Senior
946,Operations,India,5.4,0,Lead
947,HR,Canada,3.9,1,Senior
948,Operations,France,9.3,1,Junior
949,Sales,India,11.9,1,Junior
950,Customer Success,India,7.7,1,Mid
951,Operations,USA,14.4,1,Lead
952,Operations,France,12.6,1,Junior
953,Marketing,India,3.1,0,Junior
954,Operations,Germany,10.7,0,Lead
955,Marketing,UK,6.5,1,Lead
956,Engineering,France,1.7,1,Senior
957,HR,India,2.1,1,Mid
958,Finance,Germany,10.2,0,Junior
959,HR,India,10.9,1,Lead
960,Marketing,India,10.4,1,Lead
961,Marketing,UK,7.5,1,Senior
962,Operations,UK,9.6,1,Mid
963,Finance,UK,12.6,1,Lead
964,Marketing,Canada,5.8,1,Mid
965,Marketing,India,6.9,1,Junior
966,HR,UK,2.0,0,Mid
967,HR,Canada,10.1,1,Senior
968,Finance,France,7.2,0,Senior
969,Engineering,India,1.9,0,Mid
970,HR,France,12.9,0,Lead
971,Finance,UK,2.7,0,Lead
972,Operations,Germany,14.5,0,Mid
973,HR,India,8.2,1,Senior
974,Engineering,France,0.9,0,Senior
975,Engineering,India,7.2,1,Senior
976,Sales,USA,5.3,0,Senior
977,Sales,USA,5.4,0,Junior
978,Operations,USA,2.3,1,Lead
979,Finance,UK,11.6,0,Lead
980,Sales,Germany,5.1,0,Senior
981,Engineering,Canada,10.6,1,Lead
982,Customer Success,UK,12.0,0,Lead
983,Sales,USA,7.8,1,Senior
984,Sales,UK,6.4,0,Senior
985,HR,Canada,0.8,0,Lead
986,Customer Success,India,0.6,0,Lead
987,HR,USA,14.1,0,Lead
988,Marketing,Canada,6.9,1,Mid
989,Marketing,Germany,0.8,1,Senior
990,Engineering,UK,14.6,1,Mid
991,Customer Success,Germany,7.7,1,Junior
992,HR,UK,11.7,1,Senior
993,Marketing,UK,7.2,1,Senior
994,Marketing,USA,3.2,0,Senior
995,Engineering,Germany,7.9,1,Mid
996,Customer Success,Canada,13.3,0,Senior
997,HR,France,10.5,0,Mid
998,Engineering,India,10.0,1,Mid
999,HR,UK,14.6,1,Junior
1000,Engineering,France,5.8,0,Mid
1001,Customer Success,UK,6.1,0,Mid
1002,Finance,Canada,9.4,1,Lead
1003,Operations,Germany,6.2,1,Mid
1004,Operations,UK,10.0,0,Mid
1005,Customer Success,USA,6.9,1,Lead
1006,Operations,Germany,14.3,1,Senior
1007,Sales,India,8.8,1,Lead
1008,HR,Canada,15.0,1,Mid
1009,Sales,USA,7.1,1,Junior
1010,Sales,France,14.5,1,Lead
1011,Operations,USA,11.6,0,Senior
1012,HR,USA,4.2,1,Junior
1013,Finance,USA,3.4,1,Senior
1014,Engineering,France,11.2,0,Lead
1015,Finance,UK,6.5,0,Junior
1016,Marketing,Canada,3.7,0,Mid
1017,Sales,France,3.7,1,Mid
1018,Sales,Germany,1.5,1,Mid
1019,Operations,Germany,2.0,1,Mid
1020,Operations,UK,11.9,1,Junior
1021,Sales,Canada,5.3,1,Junior
1022,Sales,France,10.9,0,Senior
1023,Engineering,Canada,6.3,1,Lead
1024,HR,France,2.3,1,Mid
1025,Finance,UK,9.3,1,Lead
1026,Engineering,UK,4.1,1,Mid
1027,Operations,France,7.6,0,Senior
1028,HR,UK,4.3,1,Senior
1029,Marketing,Canada,11.7,0,Senior
1030,HR,India,11.1,0,Senior
1031,HR,USA,3.3,0,Lead
1032,Marketing,France,6.0,1,Mid
1033,Marketing,India,8.0,0,Junior
1034,Sales,USA,8.8,0,Lead
1035,Sales,USA,7.5,1,Junior
1036,Finance,France,6.0,0,Senior
1037,Engineering,USA,11.6,1,Senior
1038,Marketing,Canada,12.6,1,Junior
1039,Sales,UK,13.0,1,Senior
1040,Marketing,Canada,8.2,1,Junior
1041,HR,India,8.7,0,Mid
1042,Sales,USA,8.9,0,Junior
1043,Customer Success,France,12.8,1,Senior
1044,Marketing,USA,15.0,1,Lead
1045,Customer Success,Germany,5.4,1,Lead
1046,Finance,India,9.4,0,Senior
1047,Engineering,Canada,5.0,0,Lead
1048,Operations,Canada,4.7,1,Junior
1049,Marketing,UK,6.8,0,Mid
1050,Finance,USA,5.2,0,Junior
1051,Engineering,Germany,6.9,0,Junior
1052,Operations,UK,7.4,0,Senior
1053,Engineering,India,2.8,0,Lead
1054,Engineering,France,6.2,1,Lead
1055,Sales,France,1.5,1,Junior
1056,Operations,UK,11.0,1,Junior
1057,Engineering,Canada,1.7,1,Lead
1058,Sales,India,14.0,0,Lead
1059,Customer Success,India,13.7,0,Junior
1060,Engineering,UK,10.5,0,Junior
1061,Operations,France,4.8,0,Mid
1062,Engineering,India,5.9,0,Lead
1063,Sales,India,3.5,0,Lead
1064,HR,France,11.4,0,Lead
1065,Operations,Germany,10.3,0,Senior
1066,Finance,Canada,2.5,0,Junior
1067,HR,UK,5.3,0,Mid
1068,Marketing,India,1.0,1,Senior
1069,HR,India,11.3,0,Lead
1070,Customer Success,UK,2.9,1,Senior
1071,Operations,France,3.9,1,Junior
1072,Operations,India,9.1,0,Mid
1073,Marketing,Germany,8.3,1,Lead
1074,HR,USA,10.0,1,Junior
1075,Engineering,India,10.4,0,Junior
1076,Sales,Germany,5.2,0,Junior
1077,Sales,USA,9.4,1,Senior
1078,Customer Success,UK,11.2,1,Senior
1079,Engineering,UK,13.2,1,Lead
1080,Operations,UK,9.2,0,Junior
1081,Customer Success,Germany,1.2,0,Senior
1082,Finance,India,9.7,1,Lead
1083,Engineering,Germany,1.3,0,Senior
1084,Finance,France,6.5,0,Junior
1085,HR,Germany,8.0,1,Junior
1086,Finance,India,0.8,1,Lead
1087,Operations,USA,4.6,1,Junior
1088,Sales,India,14.9,1,Senior
1089,Customer Success,Germany,13.4,1,Lead
1090,Engineering,UK,9.8,0,Lead
1091,Engineering,UK,5.0,1,Lead
1092,Marketing,Canada,14.9,0,Senior
1093,Marketing,France,6.2,0,Senior
1094,Operations,USA,9.1,0,Senior
1095,Finance,UK,0.7,1,Junior
1096,Finance,Germany,10.6,1,Mid
1097,HR,UK,10.9,1,Mid
1098,Sales,Germany,1.1,1,Lead
1099,Customer Success,Canada,10.6,1,Senior
1100,Marketing,UK,1.1,0,Junior
1101,Sales,UK,12.8,0,Senior
1102,Sales,Germany,8.3,1,Junior
1103,HR,France,1.8,0,Lead
1104,Sales,India,14.5,1,Senior
1105,Customer Success,Canada,12.6,0,Lead
1106,Engineering,Canada,13.4,0,Junior
1107,Engineering,USA,10.1,1,Junior
1108,Operations,India,1.5,1,Senior
1109,Sales,India,11.7,0,Senior
1110,Finance,USA,7.6,1,Mid
1111,Engineering,India,14.9,1,Lead
1112,Sales,Canada,7.5,0,Junior
1113,HR,USA,1.3,1,Lead
1114,Sales,USA,11.2,0,Lead
1115,Finance,USA,5.2,1,Junior
1116,Operations,Canada,12.3,1,Mid
1117,Engineering,USA,2.1,1,Mid
1118,HR,USA,12.7,0,Junior
1119,Finance,India,7.7,0,Lead
1120,Customer Success,UK,9.4,0,Mid
1121,Marketing,UK,3.7,0,Junior
1122,Operations,USA,4.8,1,Senior
1123,Customer Success,USA,1.3,1,Senior
1124,Finance,UK,7.5,0,Junior
1125,Sales,UK,7.0,0,Mid
1126,Customer Success,UK,7.4,1,Senior
1127,Operations,India,13.0,0,Lead
1128,Customer Success,Germany,1.2,1,Junior
1129,Sales,Germany,6.7,1,Senior
1130,Operations,USA,5.2,1,Mid
1131,HR,France,3.2,1,Mid
1132,HR,France,9.3,1,Senior
1133,HR,India,11.1,1,Lead
1134,Finance,Germany,6.8,1,Junior
1135,Finance,USA,11.7,1,Mid
1136,Finance,USA,12.0,1,Lead
1137,Finance,UK,6.9,1,Lead
1138,Marketing,India,10.2,1,Senior
1139,Operations,France,5.9,1,Lead
1140,Marketing,Germany,2.1,1,Senior
1141,Finance,UK,3.1,1,Mid
1142,Engineering,Canada,10.9,1,Junior
1143,Operations,India,12.8,1,Lead
1144,Customer Success,USA,10.4,0,Senior
1145,Finance,France,0.8,1,Senior
1146,Engineering,Canada,5.0,1,Lead
1147,Marketing,France,7.3,0,Junior
1148,Marketing,India,11.3,0,Mid
1149,Operations,India,6.0,1,Lead
1150,Engineering,Canada,11.5,1,Lead
1151,Engineering,France,2.8,0,Mid
1152,Engineering,UK,9.8,1,Junior
1153,Finance,India,11.6,0,Mid
1154,Finance,Germany,6.3,0,Mid
1155,HR,UK,0.5,1,Senior
1156,Customer Success,France,11.1,1,Mid
1157,HR,UK,1.8,1,Mid
1158,Marketing,France,4.7,1,Lead
1159,Engineering,UK,1.1,0,Senior
1160,HR,Germany,9.2,1,Lead
1161,Operations,France,3.4,1,Junior
1162,Finance,Canada,4.5,1,Lead
1163,Customer Success,Germany,9.0,1,Junior
1164,Marketing,Canada,10.7,1,Mid
1165,Finance,France,12.0,1,Mid
1166,HR,UK,5.7,0,Senior
1167,Operations,France,8.9,1,Lead
1168,Marketing,Canada,5.5,0,Junior
1169,Marketing,France,4.5,1,Mid
1170,Engineering,UK,8.3,1,Lead
1171,Engineering,Canada,13.1,0,Mid
1172,Sales,Germany,7.8,0,Junior
1173,Customer Success,India,5.3,0,Mid
1174,HR,France,14.1,1,Lead
1175,Engineering,USA,12.2,0,Junior
1176,Finance,Germany,11.4,0,Junior
1177,Engineering,USA,14.1,1,Lead
1178,HR,Germany,11.6,0,Senior
1179,Engineering,Canada,5.5,1,Junior
1180,Finance,Germany,5.5,1,Lead
1181,Sales,Germany,11.3,1,Senior
1182,HR,UK,2.8,1,Senior
1183,Finance,USA,13.3,1,Senior
1184,Sales,UK,3.7,0,Lead
1185,Engineering,India,14.2,1,Senior
1186,HR,Canada,10.6,1,Junior
1187,Sales,Canada,9.0,0,Senior
1188,Sales,India,12.0,1,Mid
1189,Engineering,Canada,5.5,1,Junior
1190,Customer Success,Canada,8.4,0,Lead
1191,Finance,Germany,6.9,0,Mid
1192,Marketing,Germany,0.9,1,Senior
1193,Engineering,Germany,8.2,0,Lead
1194,Sales,USA,14.1,0,Senior
1195,Customer Success,UK,7.2,1,Senior
1196,Engineering,Germany,8.8,1,Senior
1197,Finance,USA,4.0,0,Mid
1198,Finance,India,8.0,1,Mid
1199,Operations,Canada,6.6,1,Lead
1200,Finance,India,6.8,0,Mid
1201,Operations,India,5.0,0,Mid
1202,Sales,France,5.1,0,Junior
1203,Operations,UK,12.4,0,Mid
1204,Finance,Germany,13.4,0,Junior
1205,Marketing,India,5.9,1,Senior
1206,Finance,India,0.6,1,Lead
1207,Engineering,USA,13.3,1,Mid
1208,HR,UK,10.9,0,Mid
1209,Finance,Germany,8.1,0,Mid
1210,Operations,UK,14.9,1,Lead
1211,Finance,Germany,8.4,0,Senior
1212,HR,India,6.6,0,Lead
1213,Operations,India,7.9,0,Senior
1214,Finance,USA,9.1,0,Senior
1215,Marketing,Canada,13.2,1,Senior
1216,Finance,France,10.1,0,Junior
1217,Operations,India,3.1,0,Lead
1218,Operations,Canada,11.0,0,Senior
1219,Operations,Canada,3.4,1,Mid
1220,Operations,Germany,12.3,0,Junior
1221,HR,Germany,1.7,1,Junior
1222,Operations,India,12.5,1,Junior
1223,Sales,Canada,5.1,0,Lead
1224,Operations,USA,9.9,1,Mid
1225,Marketing,UK,12.5,1,Lead
1226,Marketing,Canada,15.0,1,Senior
1227,Customer Success,UK,1.6,0,Junior
1228,Customer Success,France,10.8,0,Mid
1229,Engineering,UK,3.0,0,Senior
1230,Operations,Canada,11.2,0,Junior
1231,Operations,UK,6.0,0,Junior
1232,Engineering,India,4.8,1,Senior
1233,Customer Success,Canada,7.5,0,Senior
1234,Sales,Germany,9.0,1,Junior
1235,Marketing,USA,13.9,1,Senior
1236,Operations,Canada,7.0,0,Lead
1237,Marketing,UK,2.0,0,Lead
1238,Operations,Germany,4.3,1,Senior
1239,Customer Success,India,10.1,0,Senior
1240,HR,France,10.1,1,Senior
1241,Marketing,UK,2.3,1,Senior
1242,Sales,USA,2.9,0,Lead
1243,Sales,France,11.1,0,Lead
1244,Marketing,France,11.9,0,Junior
1245,Finance,Germany,11.1,0,Mid
1246,Marketing,UK,5.3,0,Senior
1247,HR,France,11.5,0,Mid
1248,Finance,USA,6.9,1,Lead
1249,HR,Canada,2.3,0,Lead
1250,HR,Canada,10.4,1,Mid
1251,HR,France,5.9,1,Junior
1252,Customer Success,Germany,11.4,0,Junior
1253,Marketing,USA,2.5,1,Junior
1254,Marketing,USA,8.1,1,Junior
1255,HR,France,5.3,0,Mid
1256,Sales,Canada,12.2,0,Senior
1257,HR,India,11.8,0,Lead
1258,HR,UK,10.7,1,Mid
1259,HR,UK,7.7,1,Mid
1260,HR,Germany,12.9,0,Mid
1261,Engineering,Canada,11.0,1,Lead
1262,Marketing,Germany,8.1,1,Lead
1263,Sales,France,5.2,0,Lead
1264,Sales,France,11.6,1,Mid
1265,Sales,Germany,8.5,1,Junior
1266,HR,India,14.5,0,Mid
1267,Marketing,UK,1.0,1,Mid
1268,HR,India,12.6,0,Senior
1269,Engineering,Germany,9.6,0,Lead
1270,Sales,Canada,4.5,0,Junior
1271,Customer Success,Germany,3.5,0,Lead
1272,HR,Germany,2.3,1,Junior
1273,Finance,France,8.1,0,Lead
1274,Operations,Canada,14.2,1,Junior
1275,Finance,India,11.8,0,Senior
1276,Customer Success,India,7.2,1,Junior
1277,Customer Success,USA,10.9,0,Senior
1278,Marketing,UK,6.6,1,Senior
1279,Operations,USA,3.4,1,Lead
1280,Sales,Germany,12.5,0,Senior
1281,HR,UK,3.7,0,Senior
1282,Engineering,UK,12.9,1,Junior
1283,Finance,France,5.1,1,Senior
1284,Operations,India,9.2,0,Senior
1285,Sales,UK,13.2,0,Senior
1286,Customer Success,India,3.7,0,Lead
1287,Sales,France,14.7,1,Junior
1288,Customer Success,UK,2.5,0,Senior
1289,Operations,India,2.2,0,Lead
1290,Customer Success,France,14.1,0,Lead
1291,Marketing,Germany,6.3,1,Mid
1292,Marketing,France,4.3,0,Mid
1293,Finance,Germany,3.6,1,Mid
1294,Engineering,France,12.6,0,Mid
1295,Operations,Germany,12.5,0,Senior
1296,Sales,India,13.5,0,Lead
1297,Operations,France,13.1,1,Junior
1298,Engineering,Canada,10.4,0,Junior
1299,Sales,Germany,12.8,1,Lead
1300,Operations,Germany,14.7,0,Junior
1301,Engineering,France,4.7,1,Junior
1302,Engineering,India,11.6,0,Senior
1303,Marketing,Canada,7.4,0,Junior
1304,Sales,Germany,5.4,0,Mid
1305,Marketing,UK,11.9,0,Mid
1306,Marketing,India,4.7,1,Junior
1307,Finance,Germany,10.6,0,Senior
1308,Engineering,Canada,7.2,1,Lead
1309,HR,Germany,13.1,1,Senior
1310,HR,Germany,5.2,1,Mid
1311,Sales,USA,3.2,1,Senior
1312,Finance,UK,9.0,1,Senior
1313,Marketing,USA,10.5,0,Mid
1314,Marketing,USA,3.3,1,Junior
1315,HR,USA,12.2,1,Junior
1316,Sales,USA,14.1,1,Junior
1317,HR,France,1.6,0,Lead
1318,Customer Success,France,7.9,1,Junior
1319,Marketing,France,9.7,1,Senior
1320,Engineering,India,1.2,1,Senior
1321,Sales,UK,11.3,1,Mid
1322,Marketing,Germany,11.1,1,Senior
1323,Customer Success,Canada,14.8,1,Senior
1324,Engineering,India,6.0,1,Mid
1325,Customer Success,France,10.5,1,Lead
1326,Marketing,Germany,5.4,0,Mid
1327,Sales,France,10.0,1,Mid
1328,Customer Success,Germany,0.8,0,Lead
1329,Engineering,Germany,7.4,0,Lead
1330,Operations,India,2.2,1,Senior
1331,Operations,USA,14.3,0,Junior
1332,HR,USA,7.0,0,Mid
1333,Finance,Germany,6.2,1,Senior
1334,Sales,USA,8.4,1,Senior
1335,Sales,USA,2.7,0,Lead
1336,HR,Germany,7.0,0,Mid
1337,Customer Success,Canada,3.3,1,Senior
1338,Marketing,Germany,8.6,0,Senior
1339,Sales,Canada,8.5,1,Lead
1340,Operations,France,9.0,0,Mid
1341,Engineering,USA,10.8,0,Senior
1342,HR,UK,9.5,0,Lead
1343,Operations,Germany,7.9,1,Mid
1344,HR,Germany,2.2,1,Junior
1345,Operations,India,8.2,0,Senior
1346,Marketing,UK,0.8,1,Lead
1347,HR,India,10.1,1,Mid
1348,Engineering,India,11.7,0,Mid
1349,Marketing,USA,12.0,1,Senior
1350,Finance,USA,5.3,0,Junior
1351,Sales,India,13.7,1,Senior
1352,Sales,USA,11.2,1,Junior
1353,Engineering,USA,3.2,1,Senior
1354,Operations,Germany,4.5,0,Mid
1355,Operations,UK,9.4,1,Lead
1356,Sales,Germany,14.9,1,Mid
1357,Customer Success,India,9.1,0,Senior
1358,Customer Success,Germany,13.8,0,Lead
1359,Finance,Germany,5.1,1,Senior
1360,HR,France,4.5,1,Mid
1361,Engineering,Germany,12.4,0,Junior
1362,Customer Success,France,11.9,0,Lead
1363,Engineering,USA,11.6,0,Lead
1364,Customer Success,UK,9.5,0,Mid
1365,Finance,France,2.8,0,Senior
1366,Sales,USA,12.4,1,Junior
1367,HR,France,1.3,1,Senior
1368,Marketing,UK,8.5,0,Mid
1369,Engineering,India,7.9,1,Junior
1370,Operations,Canada,12.3,1,Lead
1371,Operations,USA,1.7,1,Lead
1372,Sales,Germany,7.3,1,Lead
1373,Engineering,Germany,8.8,1,Lead
1374,Finance,India,3.6,0,Lead
1375,HR,UK,13.5,0,Senior
1376,Finance,USA,14.4,1,Junior
1377,HR,USA,5.4,0,Senior
1378,HR,USA,13.3,0,Senior
1379,Customer Success,UK,10.5,1,Mid
1380,Marketing,France,6.2,1,Mid
1381,Customer Success,Canada,13.6,0,Senior
1382,Engineering,France,8.2,1,Lead
1383,Customer Success,USA,7.8,1,Lead
1384,Operations,Canada,13.5,1,Senior
1385,Finance,UK,1.5,1,Junior
1386,Finance,Germany,13.7,1,Lead
1387,Operations,France,0.8,1,Junior
1388,Sales,France,1.0,0,Mid
1389,Operations,France,5.8,0,Senior
1390,Engineering,Germany,13.8,0,Mid
1391,Marketing,France,11.7,1,Junior
1392,Operations,India,9.0,1,Senior
1393,Sales,USA,7.1,1,Senior
1394,HR,India,2.7,0,Junior
1395,Engineering,Canada,14.0,0,Junior
1396,HR,USA,8.4,1,Junior
1397,Customer Success,India,5.8,0,Lead
1398,Engineering,USA,9.1,1,Mid
1399,Finance,USA,12.7,0,Lead
1400,Operations,France,12.1,1,Senior
1401,Marketing,India,12.9,1,Senior
1402,Customer Success,USA,2.7,0,Lead
1403,Operations,France,2.0,1,Mid
1404,HR,USA,1.9,1,Lead
1405,Finance,UK,4.7,0,Senior
1406,Marketing,UK,14.7,0,Mid
1407,Marketing,Germany,10.9,1,Junior
1408,Customer Success,USA,1.1,0,Senior
1409,HR,UK,6.5,1,Mid
1410,Engineering,USA,7.3,0,Junior
1411,HR,Canada,8.5,0,Lead
1412,Engineering,India,9.4,1,Lead
1413,Engineering,UK,8.3,1,Lead
1414,Engineering,Canada,10.1,0,Senior
1415,Engineering,France,8.7,0,Junior
1416,HR,Germany,6.5,1,Junior
1417,Customer Success,Canada,2.0,0,Senior
1418,Sales,UK,12.4,1,Senior
1419,Operations,Germany,10.6,0,Senior
